item_id,src_file,src_line,kind,heading_path,content,design_dest,actual_file,actual_line,verdict,note
B-1996,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,76,heading,,,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,75,KEPT,照合方法: heading タイトル全文: 環境構築; after L75 に同テキスト存在
B-1997,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,78,para,環境構築,以下の環境構築を実施し、自動テストフレームワークのマスタデータ復旧機能を有効にする。,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,78,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 以下の環境構築を実施し、自動テストフレームワークのマスタデータ復旧機能を有効にす; after L78 に同テキスト存在
B-1998,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,83,heading,環境構築,,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,82,KEPT,照合方法: heading タイトル全文: バックアップ用スキーマの作成、データ投入; after L82 に同テキスト存在
B-1999,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,85,para,環境構築 > バックアップ用スキーマの作成、データ投入,マスタデータ復旧用スキーマを作成する。 マスタデータ復旧用スキーマに自動テスト用のスキーマと同じテーブルを作成し復旧用のデータを投入しておく。,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,85,KEPT,照合方法: para/admonition 冒頭（句点区切り）: マスタデータ復旧用スキーマを作成する。; after L85 に同テキスト存在
B-2000,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,88,admonition,環境構築 > バックアップ用スキーマの作成、データ投入,,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,88,KEPT,照合方法: para/admonition 冒頭（句点区切り）: tip; after L88 に同テキスト存在
B-2001,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,89,para,環境構築 > バックアップ用スキーマの作成、データ投入,マスタデータ復旧用スキーマには全てのテーブルを作成する必要はない。 マスタデータ復旧対象とするテーブルのみ存在すればよい（復旧対象以外のテーブルがあっても問題ない）。,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,89,KEPT,照合方法: para/admonition 冒頭（句点区切り）: マスタデータ復旧用スキーマには全てのテーブルを作成する必要はない。; after L89 に同テキスト存在
B-2002,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,95,heading,環境構築,,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,94,KEPT,照合方法: heading タイトル全文: 外部キーが設定されたテーブルを使用する場合について; after L94 に同テキスト存在
B-2003,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,96,para,環境構築 > 外部キーが設定されたテーブルを使用する場合について,外部キーが設定されたテーブルに対してデータを復旧する場合には、親子関係を意識して復旧処理を行う必要がある。 このため、本機能ではデフォルトの動作としてJDBCの機能を用いて親子関係を取得・構築し、 削除処理は子テーブルから、挿入処理は親テーブルから順に行うよう制御している。,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,96,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 外部キーが設定されたテーブルに対してデータを復旧する場合には、親子関係を意識して; after L96 に同テキスト存在
B-2004,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,100,para,環境構築 > 外部キーが設定されたテーブルを使用する場合について,しかし、テーブル数が膨大なプロジェクトの場合、JDBCの機能を元に親子関係を構築する処理が原因で、slow test問題が発生する場合がある。 この問題を回避するために、JDBC機能を使用するのではなく、記述順 (:ref:`MasterDataRestore-configuration` を参照)を元にテーブルの削除,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,100,KEPT,照合方法: para/admonition 冒頭（句点区切り）: しかし、テーブル数が膨大なプロジェクトの場合、JDBCの機能を元に親子関係を構築; after L100 に同テキスト存在
B-2005,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,103,para,環境構築 > 外部キーが設定されたテーブルを使用する場合について,記述順を元にマスタデータを復旧させたい場合には、環境設定ファイルに以下を追加する。,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,103,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 記述順を元にマスタデータを復旧させたい場合には、環境設定ファイルに以下を追加する; after L103 に同テキスト存在
B-2006,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,105,code,環境構築 > 外部キーが設定されたテーブルを使用する場合について,,A-5,,,MISSING,照合方法: code content が空; 照合失敗: pattern=None
B-2007,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,107,para,環境構築 > 外部キーが設定されたテーブルを使用する場合について,nablarch.suppress-table-sort=true,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,107,KEPT,照合方法: para/admonition 冒頭（句点区切り）: nablarch.suppress-table-sort=true; after L107 に同テキスト存在
B-2008,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,110,heading,環境構築,,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,109,KEPT,照合方法: heading タイトル全文: コンポーネント設定ファイルに監視対象テーブルを記載; after L109 に同テキスト存在
B-2009,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,112,para,環境構築 > コンポーネント設定ファイルに監視対象テーブルを記載,自動テスト用のコンポーネント設定ファイルに、監視対象テーブルを列挙する。,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,112,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 自動テスト用のコンポーネント設定ファイルに、監視対象テーブルを列挙する。; after L112 に同テキスト存在
B-2010,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,116,heading,環境構築 > コンポーネント設定ファイルに監視対象テーブルを記載,,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,115,KEPT,照合方法: heading タイトル全文: 設定項目一覧; after L115 に同テキスト存在
B-2011,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,118,table,環境構築 > コンポーネント設定ファイルに監視対象テーブルを記載 > 設定項目一覧,":header-rows: 1;:class: white-space-normal;:widths: 3,7,2",A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,42,KEPT,照合方法: table 先頭セル: :header-rows: 1;:class: white-space-norm; after L42 に近似テキスト存在（行移動）
B-2012,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,145,heading,環境構築 > コンポーネント設定ファイルに監視対象テーブルを記載,,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,144,KEPT,照合方法: heading タイトル全文: 設定例; after L144 に同テキスト存在
B-2013,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,147,code,環境構築 > コンポーネント設定ファイルに監視対象テーブルを記載 > 設定例,,A-5,,,MISSING,照合方法: code content が空; 照合失敗: pattern=None
B-2014,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,149,para,環境構築 > コンポーネント設定ファイルに監視対象テーブルを記載 > 設定例,"<!-- マスタデータ復旧クラス --> <component name=""masterDataRestorer"" class=""nablarch.test.core.db.MasterDataRestorer""> <!-- バックアップスキーマ --> <property name=""backupSchema"" va",A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,138,KEPT,照合方法: para/admonition 冒頭（句点区切り）: マスタデータ復旧クラス; after L138 に同テキスト存在
B-2015,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,169,heading,環境構築,,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,168,KEPT,照合方法: heading タイトル全文: ログ出力設定; after L168 に同テキスト存在
B-2016,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,171,para,環境構築 > ログ出力設定,本機能ではSQLログを監視することにより、マスタデータへの変更を検出する。\ よって、そのためのログ出力が必要である。,A-5,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/04_MasterDataRestore.rst,171,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 本機能ではSQLログを監視することにより、マスタデータへの変更を検出する。; after L171 に同テキスト存在
